index,channel,value
18358,0,1328
18359,1,2048
18360,0,1328
18361,1,2048
18362,0,1343
18363,1,2048
18364,0,1405
18365,1,2048
18366,0,1317
18367,1,2048
18368,0,1537
18369,1,2048
18370,0,1402
18371,1,2048
18372,0,1548
18373,1,2048
18374,0,1620
18375,1,2048
18376,0,1772
18377,1,2048
18378,0,1664
18379,1,2048
18380,0,1592
18381,1,2048
18382,0,1714
18383,1,2048
18384,0,1737
18385,1,2048
18386,0,1842
18387,1,2048
18388,0,1922
18389,1,2048
18390,0,1851
18391,1,2048
18392,0,1709
18393,1,2048
18394,0,2052
18395,1,2048
18396,0,1978
18397,1,2048
18398,0,2028
18399,1,2048
18400,0,2037
18401,1,2048
18402,0,2022
18403,1,2048
18404,0,2179
18405,1,2048
18406,0,2219
18407,1,2048
18408,0,2088
18409,1,2048
18410,0,2230
18411,1,2048
18412,0,2256
18413,1,2048
18414,0,2178
18415,1,2048
18416,0,2336
18417,1,2048
18418,0,2448
18419,1,2048
18420,0,2486
18421,1,2048
18422,0,2429
18423,1,2048
18424,0,2525
18425,1,2048
18426,0,2518
18427,1,2048
18428,0,2634
18429,1,2048
18430,0,2632
18431,1,2048
18432,0,2601
18433,1,2048
18434,0,2530
18435,1,2048
18436,0,2664
18437,1,2048
18438,0,2706
18439,1,2048
18440,0,2816
18441,1,2048
18442,0,2811
18443,1,2048
18444,0,2814
18445,1,2048
18446,0,2919
18447,1,2048
18448,0,2776
18449,1,2048
18450,0,2865
18451,1,2048
18452,0,2944
18453,1,2048
18454,0,3161
18455,1,2048
18456,0,2963
18457,1,2048
18458,0,2778
18459,1,2048
18460,0,2876
18461,1,2048
18462,0,3163
18463,1,2048
18464,0,3144
18465,1,2048
18466,0,3065
18467,1,2048
18468,0,3090
18469,1,2048
18470,0,3019
18471,1,2048
18472,0,3113
18473,1,2048
18474,0,3131
18475,1,2048
18476,0,3255
18477,1,2048
18478,0,3192
18479,1,2048
18480,0,3130
18481,1,2048
18482,0,3210
18483,1,2048
18484,0,3122
18485,1,2048
18486,0,3216
18487,1,2048
18488,0,3071
18489,1,2048
18490,0,3238
18491,1,2048
18492,0,3275
18493,1,2048
18494,0,3191
18495,1,2048
18496,0,3172
18497,1,2048
18498,0,3243
18499,1,2048
18500,0,3093
18501,1,2048
18502,0,3223
18503,1,2048
18504,0,3184
18505,1,2048
18506,0,3305
18507,1,2048
18508,0,3203
18509,1,2048
18510,0,3401
18511,1,2048
18512,0,3232
18513,1,2048
18514,0,3079
18515,1,2048
18516,0,3207
18517,1,2048
18518,0,3302
18519,1,2048
18520,0,3124
18521,1,2048
18522,0,3248
18523,1,2048
18524,0,3270
18525,1,2048
18526,0,3114
18527,1,2048
18528,0,3145
18529,1,2048
18530,0,3139
18531,1,2048
18532,0,3083
18533,1,2048
18534,0,3237
18535,1,2048
18536,0,3194
18537,1,2048
18538,0,3078
18539,1,2048
18540,0,2984
18541,1,2048
18542,0,2915
18543,1,2048
18544,0,3009
18545,1,2048
18546,0,2838
18547,1,2048
18548,0,2914
18549,1,2048
18550,0,2991
18551,1,2048
18552,0,2860
18553,1,2048
18554,0,2840
18555,1,2048
18556,0,2911
18557,1,2048
18558,0,2876
18559,1,2048
18560,0,2730
18561,1,2048
18562,0,2733
18563,1,2048
18564,0,2556
18565,1,2048
18566,0,2628
18567,1,2048
18568,0,2487
18569,1,2048
18570,0,2620
18571,1,2048
18572,0,2861
18573,1,2048
18574,0,2403
18575,1,2048
18576,0,2505
18577,1,2048
18578,0,2578
18579,1,2048
18580,0,2282
18581,1,2048
18582,0,2296
18583,1,2048
18584,0,2355
18585,1,2048
18586,0,2222
18587,1,2048
18588,0,2279
18589,1,2048
18590,0,2151
18591,1,2048
18592,0,2217
18593,1,2048
18594,0,2162
18595,1,2048
18596,0,2126
18597,1,2048
18598,0,2024
18599,1,2048
18600,0,1942
18601,1,2048
18602,0,2024
18603,1,2048
18604,0,1987
18605,1,2048
18606,0,2158
18607,1,2048
18608,0,1897
18609,1,2048
18610,0,1787
18611,1,2048
18612,0,1809
18613,1,2048
18614,0,1629
18615,1,2048
18616,0,1825
18617,1,2048
18618,0,1639
18619,1,2048
18620,0,1778
18621,1,2048
18622,0,1590
18623,1,2048
18624,0,1583
18625,1,2048
18626,0,1520
18627,1,2048
18628,0,1547
18629,1,2048
18630,0,1388
18631,1,2048
18632,0,1599
18633,1,2048
18634,0,1443
18635,1,2048
18636,0,1440
18637,1,2048
18638,0,1540
18639,1,2048
18640,0,1352
18641,1,2048
18642,0,1398
18643,1,2048
18644,0,1311
18645,1,2048
18646,0,1237
18647,1,2048
18648,0,1305
18649,1,2048
18650,0,1198
18651,1,2048
18652,0,1111
18653,1,2048
18654,0,1146
18655,1,2048
18656,0,1197
18657,1,2048
18658,0,928
18659,1,2048
18660,0,966
18661,1,2048
18662,0,1096
18663,1,2048
18664,0,1063
18665,1,2048
18666,0,1012
18667,1,2048
18668,0,897
18669,1,2048
18670,0,873
18671,1,2048
18672,0,934
18673,1,2048
18674,0,1015
18675,1,2048
18676,0,965
18677,1,2048
18678,0,954
18679,1,2048
18680,0,715
18681,1,2048
18682,0,877
18683,1,2048
18684,0,828
18685,1,2048
18686,0,845
18687,1,2048
18688,0,956
18689,1,2048
18690,0,866
18691,1,2048
18692,0,834
18693,1,2048
18694,0,897
18695,1,2048
18696,0,789
18697,1,2048
18698,0,763
18699,1,2048
18700,0,951
18701,1,2048
18702,0,921
18703,1,2048
18704,0,754
18705,1,2048
18706,0,991
18707,1,2048
18708,0,783
18709,1,2048
18710,0,925
18711,1,2048
18712,0,915
18713,1,2048
18714,0,755
18715,1,2048
18716,0,895
18717,1,2048
18718,0,867
18719,1,2048
18720,0,1048
18721,1,2048
18722,0,856
18723,1,2048
18724,0,835
18725,1,2048
18726,0,1033
18727,1,2048
18728,0,996
18729,1,2048
18730,0,993
18731,1,2048
18732,0,895
18733,1,2048
18734,0,1015
18735,1,2048
18736,0,968
18737,1,2048
18738,0,1075
18739,1,2048
18740,0,1188
18741,1,2048
18742,0,1056
18743,1,2048
18744,0,1175
18745,1,2048
18746,0,1196
18747,1,2048
18748,0,1033
18749,1,2048
18750,0,1286
18751,1,2048
18752,0,1183
18753,1,2048
18754,0,1280
18755,1,2048
18756,0,1273
18757,1,2048
18758,0,1367
18759,1,2048
18760,0,1387
18761,1,2048
18762,0,1350
18763,1,2048
18764,0,1424
18765,1,2048
18766,0,1263
18767,1,2048
18768,0,1458
18769,1,2048
18770,0,1389
18771,1,2048
18772,0,1406
18773,1,2048
18774,0,1577
18775,1,2048
18776,0,1575
18777,1,2048
18778,0,1691
18779,1,2048
18780,0,1599
18781,1,2048
18782,0,1722
18783,1,2048
18784,0,1616
18785,1,2048
18786,0,1895
18787,1,2048
18788,0,1698
18789,1,2048
18790,0,1922
18791,1,2048
18792,0,1906
18793,1,2048
18794,0,1979
18795,1,2048
18796,0,2066
18797,1,2048
18798,0,2075
18799,1,2048
18800,0,2034
18801,1,2048
18802,0,2022
18803,1,2048
18804,0,2092
18805,1,2048
18806,0,2148
18807,1,2048
18808,0,2265
18809,1,2048
18810,0,2172
18811,1,2048
18812,0,2188
18813,1,2048
18814,0,2264
18815,1,2048
18816,0,2476
18817,1,2048
18818,0,2271
18819,1,2048
18820,0,2405
18821,1,2048
18822,0,2420
18823,1,2048
18824,0,2476
18825,1,2048
18826,0,2497
18827,1,2048
18828,0,2479
18829,1,2048
18830,0,2539
18831,1,2048
18832,0,2592
18833,1,2048
18834,0,2573
18835,1,2048
18836,0,2652
18837,1,2048
18838,0,2744
18839,1,2048
18840,0,2830
18841,1,2048
18842,0,2640
18843,1,2048
18844,0,2702
18845,1,2048
18846,0,2818
18847,1,2048
18848,0,2691
18849,1,2048
18850,0,2884
18851,1,2048
18852,0,2903
18853,1,2048
18854,0,2949
18855,1,2048
18856,0,2962
18857,1,2048
18858,0,2989
18859,1,2048
18860,0,3048
18861,1,2048
18862,0,3089
18863,1,2048
18864,0,3048
18865,1,2048
18866,0,3070
18867,1,2048
18868,0,2860
18869,1,2048
18870,0,3201
18871,1,2048
18872,0,3187
18873,1,2048
18874,0,3225
18875,1,2048
18876,0,3204
18877,1,2048
18878,0,3166
18879,1,2048
18880,0,3253
18881,1,2048
18882,0,3363
18883,1,2048
18884,0,3140
18885,1,2048
18886,0,3223
18887,1,2048
18888,0,3104
18889,1,2048
18890,0,3201
18891,1,2048
18892,0,3307
18893,1,2048
18894,0,3291
18895,1,2048
18896,0,3201
18897,1,2048
18898,0,3313
18899,1,2048
18900,0,3242
18901,1,2048
18902,0,3094
18903,1,2048
18904,0,3295
18905,1,2048
18906,0,3171
18907,1,2048
18908,0,3308
18909,1,2048
18910,0,3263
18911,1,2048
18912,0,3314
18913,1,2048
18914,0,3300
18915,1,2048
18916,0,3296
18917,1,2048
18918,0,3195
18919,1,2048
18920,0,3229
18921,1,2048
18922,0,3109
18923,1,2048
18924,0,3215
18925,1,2048
18926,0,3195
18927,1,2048
18928,0,3229
18929,1,2048
18930,0,3099
18931,1,2048
18932,0,3032
18933,1,2048
18934,0,3035
18935,1,2048
18936,0,2960
18937,1,2048
18938,0,2900
18939,1,2048
18940,0,2938
18941,1,2048
18942,0,2990
18943,1,2048
18944,0,2979
18945,1,2048
18946,0,2913
18947,1,2048
18948,0,2922
18949,1,2048
18950,0,2867
18951,1,2048
18952,0,2899
18953,1,2048
18954,0,2891
18955,1,2048
18956,0,2782
18957,1,2048
18958,0,2649
18959,1,2048
18960,0,2866
18961,1,2048
18962,0,2678
18963,1,2048
18964,0,2732
18965,1,2048
18966,0,2668
18967,1,2048
18968,0,2532
18969,1,2048
18970,0,2477
18971,1,2048
18972,0,2476
18973,1,2048
18974,0,2379
18975,1,2048
18976,0,2508
18977,1,2048
18978,0,2570
18979,1,2048
18980,0,2498
18981,1,2048
18982,0,2322
18983,1,2048
18984,0,2286
18985,1,2048
18986,0,2283
18987,1,2048
18988,0,2223
18989,1,2048
18990,0,2175
18991,1,2048
18992,0,2145
18993,1,2048
18994,0,2307
18995,1,2048
18996,0,2209
18997,1,2048
18998,0,2044
18999,1,2048
19000,0,1974
19001,1,2048
19002,0,2180
19003,1,2048
19004,0,1933
19005,1,2048
19006,0,2085
19007,1,2048
19008,0,1856
19009,1,2048
19010,0,1989
19011,1,2048
19012,0,1697
19013,1,2048
19014,0,1655
19015,1,2048
19016,0,1789
19017,1,2048
19018,0,1797
19019,1,2048
19020,0,1783
19021,1,2048
19022,0,1588
19023,1,2048
19024,0,1542
19025,1,2048
19026,0,1599
19027,1,2048
19028,0,1537
19029,1,2048
19030,0,1421
19031,1,2048
19032,0,1440
19033,1,2048
19034,0,1425
19035,1,2048
19036,0,1701
19037,1,2048
19038,0,1315
19039,1,2048
19040,0,1367
19041,1,2048
19042,0,1416
19043,1,2048
19044,0,1329
19045,1,2048
19046,0,1304
19047,1,2048
19048,0,1362
19049,1,2048
19050,0,1282
19051,1,2048
19052,0,1210
19053,1,2048
19054,0,1021
19055,1,2048
19056,0,1139
19057,1,2048
19058,0,1151
19059,1,2048
19060,0,1144
19061,1,2048
19062,0,860
19063,1,2048
19064,0,951
19065,1,2048
19066,0,886
19067,1,2048
19068,0,888
19069,1,2048
19070,0,964
19071,1,2048
19072,0,942
19073,1,2048
19074,0,1009
19075,1,2048
19076,0,906
19077,1,2048
19078,0,906
19079,1,2048
19080,0,923
19081,1,2048
19082,0,891
19083,1,2048
19084,0,844
19085,1,2048
19086,0,1013
19087,1,2048
19088,0,880
19089,1,2048
19090,0,972
19091,1,2048
19092,0,1011
19093,1,2048
19094,0,979
19095,1,2048
19096,0,926
19097,1,2048
19098,0,898
19099,1,2048
19100,0,806
19101,1,2048
19102,0,775
19103,1,2048
19104,0,962
19105,1,2048
19106,0,797
19107,1,2048
19108,0,821
19109,1,2048
19110,0,717
19111,1,2048
19112,0,969
19113,1,2048
19114,0,1041
19115,1,2048
19116,0,928
19117,1,2048
19118,0,918
19119,1,2048
19120,0,923
19121,1,2048
19122,0,851
19123,1,2048
19124,0,888
19125,1,2048
19126,0,861
19127,1,2048
19128,0,1002
19129,1,2048
19130,0,985
19131,1,2048
19132,0,1041
19133,1,2048
19134,0,1028
19135,1,2048
19136,0,972
19137,1,2048
19138,0,1327
19139,1,2048
19140,0,956
19141,1,2048
19142,0,1224
19143,1,2048
19144,0,1231
19145,1,2048
19146,0,1195
19147,1,2048
19148,0,1205
19149,1,2048
19150,0,1232
19151,1,2048
19152,0,1175
19153,1,2048
19154,0,1288
19155,1,2048
19156,0,1299
19157,1,2048
19158,0,1393
19159,1,2048
19160,0,1405
19161,1,2048
19162,0,1463
19163,1,2048
19164,0,1541
19165,1,2048
19166,0,1641
19167,1,2048
19168,0,1550
19169,1,2048
19170,0,1522
19171,1,2048
19172,0,1491
19173,1,2048
19174,0,1633
19175,1,2048
19176,0,1507
19177,1,2048
19178,0,1700
19179,1,2048
19180,0,1586
19181,1,2048
19182,0,1607
19183,1,2048
19184,0,1798
19185,1,2048
19186,0,1803
19187,1,2048
19188,0,1907
19189,1,2048
19190,0,1844
19191,1,2048
19192,0,1921
19193,1,2048
19194,0,1945
19195,1,2048
19196,0,2153
19197,1,2048
19198,0,1889
19199,1,2048
19200,0,2235
19201,1,2048
19202,0,1984
19203,1,2048
19204,0,2190
19205,1,2048
19206,0,2097
19207,1,2048
19208,0,2255
19209,1,2048
19210,0,2225
19211,1,2048
19212,0,2174
19213,1,2048
19214,0,2305
19215,1,2048
19216,0,2312
19217,1,2048
19218,0,2156
19219,1,2048
19220,0,2432
19221,1,2048
19222,0,2367
19223,1,2048
19224,0,2488
19225,1,2048
19226,0,2578
19227,1,2048
19228,0,2590
19229,1,2048
19230,0,2613
19231,1,2048
19232,0,2607
19233,1,2048
19234,0,2634
19235,1,2048
19236,0,2618
19237,1,2048
19238,0,2576
19239,1,2048
19240,0,2606
19241,1,2048
19242,0,2729
19243,1,2048
19244,0,2786
19245,1,2048
19246,0,2764
19247,1,2048
19248,0,2891
19249,1,2048
19250,0,2914
19251,1,2048
19252,0,2893
19253,1,2048
19254,0,2797
19255,1,2048
19256,0,2882
19257,1,2048
19258,0,2969
19259,1,2048
19260,0,2947
19261,1,2048
19262,0,3046
19263,1,2048
19264,0,3100
19265,1,2048
19266,0,2951
19267,1,2048
19268,0,3031
19269,1,2048
19270,0,3199
19271,1,2048
19272,0,3216
19273,1,2048
19274,0,3226
19275,1,2048
19276,0,3110
19277,1,2048
19278,0,3202
19279,1,2048
19280,0,3216
19281,1,2048
19282,0,3293
19283,1,2048
19284,0,3318
19285,1,2048
19286,0,3259
19287,1,2048
19288,0,3296
19289,1,2048
19290,0,3264
19291,1,2048
19292,0,3377
19293,1,2048
19294,0,3317
19295,1,2048
19296,0,3409
19297,1,2048
19298,0,3233
19299,1,2048
19300,0,3248
19301,1,2048
19302,0,3236
19303,1,2048
19304,0,3260
19305,1,2048
19306,0,3247
19307,1,2048
19308,0,3341
19309,1,2048
19310,0,3161
19311,1,2048
19312,0,3320
19313,1,2048
19314,0,3263
19315,1,2048
19316,0,3188
19317,1,2048
19318,0,3282
19319,1,2048
19320,0,3148
19321,1,2048
19322,0,3252
19323,1,2048
19324,0,3106
19325,1,2048
19326,0,3240
19327,1,2048
19328,0,3153
19329,1,2048
19330,0,3068
19331,1,2048
19332,0,3092
19333,1,2048
19334,0,3083
19335,1,2048
19336,0,2980
19337,1,2048
19338,0,3018
19339,1,2048
19340,0,3045
19341,1,2048
19342,0,2985
19343,1,2048
19344,0,3056
19345,1,2048
19346,0,2939
19347,1,2048
19348,0,2931
19349,1,2048
19350,0,2928
19351,1,2048
19352,0,2969
19353,1,2048
19354,0,2965
19355,1,2048
19356,0,2779
19357,1,2048
19358,0,2746
19359,1,2048
19360,0,2549
19361,1,2048
19362,0,2760
19363,1,2048
19364,0,2771
19365,1,2048
19366,0,2877
19367,1,2048
19368,0,2473
19369,1,2048
19370,0,2672
19371,1,2048
19372,0,2682
19373,1,2048
19374,0,2627
19375,1,2048
19376,0,2488
19377,1,2048
19378,0,2461
19379,1,2048
19380,0,2456
19381,1,2048
19382,0,2407
19383,1,2048
19384,0,2294
19385,1,2048
19386,0,2187
19387,1,2048
19388,0,2401
19389,1,2048
19390,0,2119
19391,1,2048
19392,0,2130
19393,1,2048
19394,0,1944
19395,1,2048
19396,0,2165
19397,1,2048
19398,0,2085
19399,1,2048
19400,0,2011
19401,1,2048
19402,0,2041
19403,1,2048
19404,0,1977
19405,1,2048
19406,0,1977
19407,1,2048
19408,0,2144
19409,1,2048
19410,0,1837
19411,1,2048
19412,0,1828
19413,1,2048
19414,0,1830
19415,1,2048
19416,0,1851
19417,1,2048
19418,0,1788
19419,1,2048
19420,0,1713
19421,1,2048
19422,0,1563
19423,1,2048
19424,0,1728
19425,1,2048
19426,0,1595
19427,1,2048
19428,0,1219
19429,1,2048
19430,0,1502
19431,1,2048
19432,0,1508
19433,1,2048
19434,0,1435
19435,1,2048
19436,0,1353
19437,1,2048
19438,0,1356
19439,1,2048
19440,0,1238
19441,1,2048
19442,0,1248
19443,1,2048
19444,0,1232
19445,1,2048
19446,0,1240
19447,1,2048
19448,0,1182
19449,1,2048
19450,0,1171
19451,1,2048
19452,0,1117
19453,1,2048
19454,0,1224
19455,1,2048
19456,0,1095
19457,1,2048
19458,0,1046
19459,1,2048
19460,0,1186
19461,1,2048
19462,0,984
19463,1,2048
19464,0,865
19465,1,2048
19466,0,1074
19467,1,2048
19468,0,1059
19469,1,2048
19470,0,903
19471,1,2048
19472,0,1007
19473,1,2048
19474,0,1002
19475,1,2048
19476,0,902
19477,1,2048
19478,0,890
19479,1,2048
19480,0,808
19481,1,2048
19482,0,882
19483,1,2048
19484,0,876
19485,1,2048
19486,0,822
19487,1,2048
19488,0,936
19489,1,2048
19490,0,926
19491,1,2048
19492,0,871
19493,1,2048
19494,0,893
19495,1,2048
19496,0,736
19497,1,2048
19498,0,835
19499,1,2048
19500,0,855
19501,1,2048
19502,0,898
19503,1,2048
19504,0,822
19505,1,2048
19506,0,769
19507,1,2048
19508,0,809
19509,1,2048
19510,0,992
19511,1,2048
19512,0,935
19513,1,2048
19514,0,815
19515,1,2048
19516,0,836
19517,1,2048
19518,0,946
19519,1,2048
19520,0,913
19521,1,2048
19522,0,901
19523,1,2048
19524,0,1041
19525,1,2048
19526,0,892
19527,1,2048
19528,0,887
19529,1,2048
19530,0,985
19531,1,2048
19532,0,1088
19533,1,2048
19534,0,1219
19535,1,2048
19536,0,1108
19537,1,2048
19538,0,1015
19539,1,2048
19540,0,1088
19541,1,2048
19542,0,1079
19543,1,2048
19544,0,982
19545,1,2048
19546,0,1168
19547,1,2048
19548,0,1235
19549,1,2048
19550,0,1295
19551,1,2048
19552,0,1057
19553,1,2048
19554,0,1156
19555,1,2048
19556,0,1276
19557,1,2048
19558,0,1349
19559,1,2048
19560,0,1283
19561,1,2048
19562,0,1224
19563,1,2048
19564,0,1305
19565,1,2048
19566,0,1454
19567,1,2048
19568,0,1386
19569,1,2048
19570,0,1495
19571,1,2048
19572,0,1537
19573,1,2048
19574,0,1440
19575,1,2048
19576,0,1539
19577,1,2048
19578,0,1476
19579,1,2048
19580,0,1828
19581,1,2048
19582,0,1713
19583,1,2048
19584,0,1876
19585,1,2048
19586,0,1746
19587,1,2048
19588,0,1791
19589,1,2048
19590,0,1948
19591,1,2048
19592,0,1878
19593,1,2048
19594,0,2026
19595,1,2048
19596,0,1911
19597,1,2048
19598,0,2075
19599,1,2048
19600,0,2001
19601,1,2048
19602,0,2099
19603,1,2048
19604,0,1983
19605,1,2048
19606,0,2267
19607,1,2048
19608,0,2132
19609,1,2048
19610,0,2202
19611,1,2048
19612,0,2214
19613,1,2048
19614,0,2328
19615,1,2048
19616,0,2317
19617,1,2048
19618,0,2575
19619,1,2048
19620,0,2412
19621,1,2048
19622,0,2414
19623,1,2048
19624,0,2557
19625,1,2048
19626,0,2485
19627,1,2048
19628,0,2401
19629,1,2048
19630,0,2490
19631,1,2048
19632,0,2584
19633,1,2048
19634,0,2820
19635,1,2048
19636,0,2757
19637,1,2048
19638,0,2672
19639,1,2048
19640,0,2838
19641,1,2048
19642,0,2922
19643,1,2048
19644,0,2846
19645,1,2048
19646,0,2854
19647,1,2048
19648,0,2915
19649,1,2048
19650,0,2954
19651,1,2048
19652,0,2949
19653,1,2048
19654,0,2875
19655,1,2048
19656,0,3059
19657,1,2048
19658,0,2896
19659,1,2048
19660,0,3121
19661,1,2048
19662,0,3074
19663,1,2048
19664,0,3142
19665,1,2048
19666,0,3030
19667,1,2048
19668,0,3047
19669,1,2048
19670,0,3090
19671,1,2048
19672,0,3258
19673,1,2048
19674,0,3145
19675,1,2048
19676,0,2977
19677,1,2048
19678,0,3209
19679,1,2048
19680,0,3178
19681,1,2048
19682,0,3182
19683,1,2048
19684,0,3254
19685,1,2048
19686,0,3372
19687,1,2048
19688,0,3213
19689,1,2048
19690,0,3337
19691,1,2048
19692,0,3289
19693,1,2048
19694,0,3154
19695,1,2048
19696,0,3349
19697,1,2048
19698,0,3358
19699,1,2048
19700,0,3312
19701,1,2048
19702,0,3203
19703,1,2048
19704,0,3302
19705,1,2048
19706,0,3300
19707,1,2048
19708,0,3366
19709,1,2048
19710,0,3238
19711,1,2048
19712,0,3129
19713,1,2048
19714,0,3172
19715,1,2048
19716,0,3214
19717,1,2048
19718,0,3300
19719,1,2048
19720,0,3306
19721,1,2048
19722,0,3194
19723,1,2048
19724,0,3182
19725,1,2048
19726,0,3041
19727,1,2048
19728,0,3204
19729,1,2048
19730,0,3111
19731,1,2048
19732,0,3169
19733,1,2048
19734,0,2851
19735,1,2048
19736,0,3043
19737,1,2048
19738,0,3073
19739,1,2048
19740,0,2925
19741,1,2048
19742,0,2940
19743,1,2048
19744,0,2948
19745,1,2048
19746,0,2963
19747,1,2048
19748,0,2999
19749,1,2048
19750,0,2863
19751,1,2048
19752,0,2879
19753,1,2048
19754,0,2795
19755,1,2048
19756,0,2979
19757,1,2048
19758,0,2760
19759,1,2048
19760,0,2857
19761,1,2048
19762,0,2775
19763,1,2048
19764,0,2922
19765,1,2048
19766,0,2717
19767,1,2048
19768,0,2551
19769,1,2048
19770,0,2538
19771,1,2048
19772,0,2707
19773,1,2048
19774,0,2639
19775,1,2048
19776,0,2448
19777,1,2048
19778,0,2411
19779,1,2048
19780,0,2517
19781,1,2048
19782,0,2517
19783,1,2048
19784,0,2090
19785,1,2048
19786,0,2373
19787,1,2048
19788,0,2265
19789,1,2048
19790,0,2337
19791,1,2048
19792,0,2133
19793,1,2048
19794,0,2136
19795,1,2048
19796,0,2056
19797,1,2048
19798,0,2050
19799,1,2048
19800,0,2080
19801,1,2048
19802,0,2146
19803,1,2048
19804,0,1958
19805,1,2048
19806,0,1860
19807,1,2048
19808,0,1942
19809,1,2048
19810,0,1805
19811,1,2048
19812,0,1852
19813,1,2048
19814,0,1783
19815,1,2048
19816,0,1709
19817,1,2048
19818,0,1839
19819,1,2048
19820,0,1637
19821,1,2048
19822,0,1542
19823,1,2048
19824,0,1673
19825,1,2048
19826,0,1643
19827,1,2048
19828,0,1430
19829,1,2048
19830,0,1596
19831,1,2048
19832,0,1465
19833,1,2048
19834,0,1438
19835,1,2048
19836,0,1354
19837,1,2048
19838,0,1339
19839,1,2048
19840,0,1459
19841,1,2048
19842,0,1402
19843,1,2048
19844,0,1186
19845,1,2048
19846,0,1224
19847,1,2048
19848,0,1292
19849,1,2048
19850,0,1276
19851,1,2048
19852,0,1361
19853,1,2048
19854,0,987
19855,1,2048
19856,0,1048
19857,1,2048
19858,0,1103
19859,1,2048
19860,0,1172
19861,1,2048
19862,0,1008
19863,1,2048
19864,0,1135
19865,1,2048
19866,0,1014
19867,1,2048
19868,0,1046
19869,1,2048
19870,0,877
19871,1,2048
19872,0,951
19873,1,2048
19874,0,922
19875,1,2048
19876,0,818
19877,1,2048
19878,0,964
19879,1,2048
19880,0,854
19881,1,2048
19882,0,969
19883,1,2048
19884,0,743
19885,1,2048
19886,0,831
19887,1,2048
19888,0,927
19889,1,2048
19890,0,901
19891,1,2048
19892,0,822
19893,1,2048
19894,0,841
19895,1,2048
19896,0,897
19897,1,2048
19898,0,703
19899,1,2048
19900,0,998
19901,1,2048
19902,0,884
19903,1,2048
19904,0,863
19905,1,2048
19906,0,898
19907,1,2048
19908,0,923
19909,1,2048
19910,0,871
19911,1,2048
19912,0,905
19913,1,2048
19914,0,951
19915,1,2048
19916,0,841
19917,1,2048
19918,0,917
19919,1,2048
19920,0,965
19921,1,2048
19922,0,908
19923,1,2048
19924,0,952
19925,1,2048
19926,0,841
19927,1,2048
19928,0,950
19929,1,2048
19930,0,1009
19931,1,2048
19932,0,1028
19933,1,2048
19934,0,976
19935,1,2048
19936,0,916
19937,1,2048
19938,0,1053
19939,1,2048
19940,0,1172
19941,1,2048
19942,0,1050
19943,1,2048
19944,0,1163
19945,1,2048
19946,0,1275
19947,1,2048
19948,0,1154
19949,1,2048
19950,0,1153
19951,1,2048
19952,0,1185
19953,1,2048
19954,0,1354
19955,1,2048
19956,0,1257
19957,1,2048
19958,0,1274
19959,1,2048
19960,0,1416
19961,1,2048
19962,0,1302
19963,1,2048
19964,0,1413
19965,1,2048
19966,0,1510
19967,1,2048
19968,0,1437
19969,1,2048
19970,0,1468
19971,1,2048
19972,0,1534
19973,1,2048
19974,0,1501
19975,1,2048
19976,0,1613
19977,1,2048
19978,0,1608
19979,1,2048
19980,0,1695
19981,1,2048
19982,0,1626
19983,1,2048
19984,0,1649
19985,1,2048
19986,0,1729
19987,1,2048
19988,0,1859
19989,1,2048
19990,0,1942
19991,1,2048
19992,0,1916
19993,1,2048
19994,0,1990
19995,1,2048
19996,0,1939
19997,1,2048
19998,0,2029
19999,1,2048
20000,0,2060
20001,1,2048
20002,0,2155
20003,1,2048
20004,0,2151
20005,1,2048
20006,0,2311
20007,1,2048
20008,0,2214
20009,1,2048
20010,0,2255
20011,1,2048
20012,0,2304
20013,1,2048
20014,0,2324
20015,1,2048
20016,0,2238
20017,1,2048
20018,0,2254
20019,1,2048
20020,0,2470
20021,1,2048
20022,0,2424
20023,1,2048
20024,0,2544
20025,1,2048
20026,0,2530
20027,1,2048
20028,0,2411
20029,1,2048
20030,0,2568
20031,1,2048
20032,0,2599
20033,1,2048
20034,0,2648
20035,1,2048
20036,0,2742
20037,1,2048
20038,0,2621
20039,1,2048
20040,0,2775
20041,1,2048
20042,0,2820
20043,1,2048
20044,0,2719
20045,1,2048
20046,0,2747
20047,1,2048
20048,0,2876
20049,1,2048
20050,0,2755
20051,1,2048
20052,0,2757
20053,1,2048
20054,0,3045
20055,1,2048
20056,0,3006
20057,1,2048
20058,0,2985
20059,1,2048
20060,0,3095
20061,1,2048
20062,0,3080
20063,1,2048
20064,0,3014
20065,1,2048
20066,0,3025
20067,1,2048
20068,0,3120
20069,1,2048
20070,0,3103
20071,1,2048
20072,0,3118
20073,1,2048
